"name","orig_id","streetAddress","state","location","platinum"
"УРАЛСИБ","ARX174242","Энгельса Пр-кт., 111, К.. 1","","60.036388,30.324023","N"
"Почта России","ASU724122","Сиреневый Б-р., 18а К. 1","","60.051904,30.364009","N"
"Почта России","ASU723868","Культуры Пр-кт., 22а К. 1","-","60.046823,30.374272","N"
"Почта России","ASU719953","Культуры Пр-кт., 12а К. 1","-","60.040173,30.368248","N"
"Почта России","ASU721514","Культуры Пр-кт., 11 К. 1","","60.039429,30.371517","N"
"Почта России","ASU720919","Энгельса Пр-кт., 96","","60.025677,30.317594","N"
"Почта России","ASU720854","Демьяна Бедного Ул.., 26 К. 1","-","60.046089,30.388376","N"
"Почта России","ASU723516","Выборгское Ш.., 342а","","60.091574,30.25733","N"
"АВАНГАРД БАНК","ARX260888","Пересечение Кад И Автодороги Ст-петербург - Скотное Ул.., Б/н","","60.069095,30.397086","N"
"Почта России","ASU721118","Вербная Ул.., 10, К.. 1","","60.023175,30.286599","N"
"АВАНГАРД БАНК","ARX387477","Костромской Пр-кт., 27, Литер. Б, 2-н","-","60.017855,30.317392","N"
"Почта России","ASU167488","Эньгельса Пр-кт., 58","-","60.015398,30.322507","N"
"Почта России","ASU720777","Просвещения Пр-кт., 78","","60.039795,30.401094","N"
"Почта России","ASU723417","Школьная Ул.., 1","","60.110063,30.286279","N"
"Почта России","ASU722900","Светлановский Пр-кт., 36 К. 3","","60.022594,30.373696","N"
"Почта России","ASU723231","Учительская Ул.., 13","","60.033144,30.3974","N"
"Почта России","ASU721613","Тихорецкий Пр-кт., 20а","-","60.016225,30.367115","N"
"Почта России","ASU720832","Долгоозерная Ул.., 16а К. 2","-","60.019217,30.250847","N"
"АВАНГАРД БАНК","ARX135775","Тихорецкий Пр-кт., 12","","60.014396,30.367764","N"
"Почта России","ASU721316","Королева Пр-кт., 34а К. 2","","60.015047,30.258645","N"
"Почта России","ASU721273","Энгельса Пр-кт., 28а","-","60.006623,30.32394","N"
"СИАБ","ARX802112","Поликарпова Ал.., 2, Помещение 47 Н, Литер А","-","60.007146,30.289583","N"
"АВАНГАРД БАНК","ARX891639","Коломяжский Пр-кт., 17, К.. 1, Литер. А, Пом. 1н","-","60.005413,30.298081","N"
"Почта России","ASU720887","М.тореза Пр-кт., 35, К.. 1","","60.007846,30.353299","N"
"УРАЛСИБ","ARX174264","Комендантский Пр-кт., 17, Литер. А, Корпус 1, Помещ","-","60.011585,30.256792","N"
"РОСТФИНАНС","ARX556899","Коммендантский Пр-кт., 17, К.. 1, Литер А , Пом. 3н","-","60.011585,30.256792","N"
"ПРОМСВЯЗЬБАНК","ARX329145","Гражданский Пр-кт., 114, Литер. А, 1/49н","-","60.033145,30.41667","N"
"Почта России","ASU166081","Гражданский Пр-кт., 114/1","-","60.032908,30.416438","N"
"ПРОМСВЯЗЬБАНК","ARX127240","Испытателей Ул.., 31, К.. 1, Литер А, Помещение 6н","-","60.007646,30.269156","N"
"Почта России","ASU722582","Гражданский Пр-кт., 121/100","-","60.035937,30.42219","N"
"ФОРА-БАНК","ARX911001","Планерная Ул.., 59","-","60.022,30.225","N"
"АВАНГАРД БАНК","ARX337438","Науки Пр-кт., 17, К.. 1, Литера А","-","60.01445,30.38851","N"
"Почта России","ASU721020","Гражданский Пр-кт., 105 К. 1","-","60.026597,30.412501","N"
"КЕТОВСКИЙ КОММЕРЧЕСКИЙ БАНК","ARX894698","Коломяжский Пр-кт., 24, Литер. А, Пом. 7","","60.002503,30.296509","N"
"Почта России","ASU723077","Комендантский Пр-кт., 14а К. 1","","60.009046,30.256629","N"
"КРЕДИТ ЕВРОПА БАНК","ARX188926","Комендантский Пр-кт., 11, Помещение 13 Н","","60.006867,30.262607","N"
"РОССЕЛЬХОЗБАНК","ARX897899","Коломяжский Пр-кт., 15, К.. 2, Лит. А, Помещение 118-н","","60.001523,30.299429","N"
"Почта России","ASU113072","Гражданский Пр-кт., 92/1","","60.019131,30.402735","N"
"Почта России","ASU719634","Планерная Ул.., 47 К. 2","-","60.017248,30.229776","N"
"РУССКИЙ СТАНДАРТ","ARX896348","Комендантский Пр-кт., 11, Литер. А, Пом. 46н","","60.006067,30.262527","N"
"СОВКОМБАНК","ARX913487","Авиаторов Балтики Пр-кт., 7","","60.052322,30.438587","N"
"Почта России","ASU723109","Мира Ул.., 18","","60.101559,30.215636","N"
"Почта России","ASU724407","Байконурская Ул.., 11а","-","60.001882,30.277271","N"
"АВАНГАРД БАНК","ARX183909","Богатырский Пр-кт., 7, К.. 1, Литер А","","60.00036,30.286088","N"
"РОССЕЛЬХОЗБАНК","ARX889870","Комендантский Пр-кт., 8, Литер. А","-","60.004278,30.262491","N"
"УРАЛСИБ","ARX137942","Коломяжский Пр-кт., 20","-","59.998834,30.298314","N"
"КРЕДИТ ЕВРОПА БАНК","ARX191050","Гражданский Пр-кт., 36, Помещение 27-н","","60.010938,30.394138","N"
"АК БАРС БАНК","ARX204581","Гражданский Пр-кт., 36, Литер. А","-","60.010758,30.394107","N"
"Почта России","ASU720766","Богатырский Пр-кт., 8а","","59.998744,30.284579","N"
"Почта России","ASU724078","Тореза Пр-кт., 20а","","60.000653,30.360475","N"
"Почта России","ASU722186","Ланское Ш.., 20а К. 1","-","59.995432,30.318142","N"
"ОБЪЕДИНЕННЫЙ КАПИТАЛ БАНК","ARX847025","Гжатская Ул.., 21, К.. 2, Лит. А","-","60.004676,30.384185","N"
"АВАНГАРД БАНК","ARX451903","Руставели Ул.., 61, Лит. А","-","60.031369,30.434976","N"
"Почта России","ASU113148","Гражданский Пр-кт., 19/1","","60.004181,30.389934","N"
"Почта России","AK4019392","Шоссе В Лаврики Ул.., 29б","","60.051785,30.453667","N"
"Почта России","ASU719678","Торжковская Ул.., 6а","","59.988547,30.308271","N"
"РУССКИЙ СТАНДАРТ","ARX896580","Торжковская Ул.., 5, Строение А","","59.987882,30.30973","N"
"Почта России","ASU723033","1-й Муринский Пр-кт., 15е","","59.988765,30.343696","N"
"Почта России","ASU722890","Науки Пр-кт., 36","-","60.008335,30.419924","N"
"Почта России","ASU722461","Сестрорецкая Ул.., 7а","-","59.986992,30.288987","N"
"УРАЛСИБ","ARX174495","Савушкина Ул.., 13, Литер. А, Пом. 1н","-","59.985921,30.293869","N"
"ВИКИНГ БАНК","ARX457415","Торфяная Дор.., 7","-","59.989238,30.259903","N"
"Почта России","ASU720382","Оборонная Ул.., 49","","60.039041,30.464522","N"
"БАНК РМП","ARX897910","Туристская Ул.., 28, К.. 1, Литер. А, Пом. 39н","-","60.003228,30.209382","N"
"ПСКБ","ARX098166","Сампсониевский Б. Ул.., 76","-","59.983504,30.334472","N"
"Почта России","ASU722119","Лесной Пр-кт., 59е К. 5","","59.983399,30.343052","N"
"Почта России","ASU719854","Озерная Ул.., 5, 1","","60.0556,30.478391","N"
"Почта России","ASU764227","Мебельная Ул.., 25,1, Литер. А","-","59.995602,30.210589","N"
"ПРОМСВЯЗЬБАНК","ARX124126","Академика Павлова Ул.., 5б","","59.977309,30.317488","N"
"АВАНГАРД БАНК","ARX421335","Савушкина Ул.., 119, Лит.а","","59.988946,30.226099","N"
"Почта России","ASU721196","Школьная Ул.., 108","-","59.990824,30.21822","N"
"АВАНГАРД БАНК","ARX275398","Савушкина Ул.., 116, Литер. А","-","59.985887,30.218492","N"
"ЭКСПОРТНО-ИМПОРТНЫЙ БАНК","ARX003852","Профессора Попова Ул.., 23/21","-","59.971231,30.313676","N"
"РОССЕЛЬХОЗБАНК","ARX828545","Савушкина Ул.., 124, К.. 1, Литер А, Помещение 2н","-","59.987426,30.209391","N"
"Почта России","ASU721394","Смолячкова Ул.., 14, К.. 1","-","59.971257,30.344458","N"
"ПРОМСВЯЗЬБАНК","ARX899813","Савушкина Ул.., 128, К.. 1, Литер Б, Помещение 34н","-","59.987852,30.201575","N"
"Почта России","ASU167509","Каменноостровский Пр-кт., 42б","-","59.96827,30.308834","N"
"Почта России","ASU111706","Замшина Ул.., 27/1","-","59.978899,30.405456","N"
"Почта России","ASU113193","Металлистов Пр-кт., 107","","59.973658,30.391937","N"
"Почта России","ASU720304","Ларина Ул.., 10","","60.145129,30.210554","N"
"УРАЛСИБ","ARX174516","Пискаревский Пр-кт., 39","-","59.979158,30.421432","N"
"АК БАРС БАНК","ARX098090","Малый Пс Пр-кт., 70/18","-","59.963703,30.302028","N"
"УРАЛСИБ","ARX887142","Петроградская Наб.., 36, Литер. А","-","59.963278,30.333703","N"
"КЕТОВСКИЙ КОММЕРЧЕСКИЙ БАНК","ARX897998","Большая Пушкарская Ул.., 52, Литер. А, Пом. 7н","-","59.962832,30.309688","N"
"Почта России","ASU721327","Пискаревский Пр-кт., 35","-","59.977011,30.419086","N"
"Почта России","ASU723219","Советская Ул.., 8а","","60.120095,30.149228","N"
"ЭКСПОБАНК","ARX244576","Чапаева Ул.., 15, Литер. А","-","59.960875,30.331637","N"
"Почта России","ASU722098","Каменноостровский Пр-кт., 15","","59.960371,30.317377","N"
"Почта России","ASU112291","Зеленина Б. Ул.., 11/1","-","59.960534,30.293993","N"
"Почта России","ASU723660","Заречная Ул.., 9","","60.151026,30.20694","N"
"Почта России","ASU723396","Металлистов Пр-кт., 59","","59.969386,30.408834","N"
"Почта России","ASU111597","Введенская Ул.., 10а","-","59.956332,30.30419","N"
"БАНК АГРОРОС","ARX848082","Боткинская Ул.., 1","-","59.957809,30.35561","N"
"АВАНГАРД БАНК","ARX020462","Пушкинская Ул.., 12/2б","-","59.929071,30.357714","Y"
"РОССЕЛЬХОЗБАНК","ARX887669","Комсомола Ул.., 41","-","59.955546,30.354574","N"
"АВАНГАРД БАНК","ARX022309","Московская Б. Ул.., 1/3","","59.92731,30.347219","Y"
"БАНК ФИНСЕРВИС","ARX554073","Добролюбова Пр-кт., 16, К.. 2, Литер А","-","59.950312,30.295094","N"
"Почта России","ASU724166","Коннолахтинский Пр-кт., 4а","","59.99664,30.131207","N"
"МТС-Банк","ARX338297","Добролюбова Пр-кт., 16, Литер. А, Корпус 2","-","59.949841,30.294688","N"
"Почта России","ASU720612","Большеохтинский Пр-кт., 41","-","59.95861,30.411282","N"
"ПСКБ","ARX031967","Шпалерная Ул.., 42","-","59.949086,30.366057","N"
"Почта России","ASU722229","В.о. 1-я Лн.., 56а","","59.947008,30.28392","N"
"Почта России","ASU110640","Энергетиков Пр-кт., 42","","59.962386,30.43662","N"
